"","Canal 8 Dernier (C)","Canal 8 Moy. (C)"
"2026-05-16T10:51:25+02:00","24,854","24,862"
"2026-05-16T10:51:55+02:00","24,843","24,850"
"2026-05-16T10:52:25+02:00","24,841","24,848"
"2026-05-16T10:52:55+02:00","24,852","24,845"
"2026-05-16T10:53:25+02:00","24,836","24,852"
"2026-05-16T10:53:55+02:00","24,823","24,843"
"2026-05-16T10:54:25+02:00","24,825","24,836"
"2026-05-16T10:54:55+02:00","24,815","24,825"
"2026-05-16T10:55:25+02:00","24,816","24,808"
"2026-05-16T10:55:55+02:00","24,796","24,802"
"2026-05-16T10:56:25+02:00","24,791","24,795"
"2026-05-16T10:56:55+02:00","24,801","24,800"
"2026-05-16T10:57:25+02:00","24,804","24,789"
"2026-05-16T10:57:55+02:00","24,788","24,787"
"2026-05-16T10:58:25+02:00","24,773","24,786"
"2026-05-16T10:58:55+02:00","24,785","24,785"
"2026-05-16T10:59:25+02:00","24,776","24,780"
"2026-05-16T10:59:55+02:00","24,769","24,773"
"2026-05-16T11:00:25+02:00","24,775","24,772"
"2026-05-16T11:00:55+02:00","24,783","24,783"
"2026-05-16T11:01:25+02:00","24,799","24,788"
"2026-05-16T11:01:55+02:00","24,795","24,799"
"2026-05-16T11:02:25+02:00","24,809","24,806"
"2026-05-16T11:02:55+02:00","24,809","24,811"
"2026-05-16T11:03:25+02:00","24,833","24,822"
"2026-05-16T11:03:55+02:00","24,840","24,829"
"2026-05-16T11:04:25+02:00","24,843","24,833"
"2026-05-16T11:04:55+02:00","24,837","24,839"
"2026-05-16T11:05:25+02:00","24,849","24,843"
"2026-05-16T11:05:55+02:00","24,868","24,864"
"2026-05-16T11:06:25+02:00","24,874","24,874"
"2026-05-16T11:06:55+02:00","24,880","24,884"
"2026-05-16T11:07:25+02:00","24,876","24,887"
"2026-05-16T11:07:55+02:00","24,904","24,893"
"2026-05-16T11:08:25+02:00","24,920","24,904"
"2026-05-16T11:08:55+02:00","24,899","24,909"
"2026-05-16T11:09:25+02:00","24,914","24,914"
"2026-05-16T11:09:55+02:00","24,913","24,909"
"2026-05-16T11:10:25+02:00","24,920","24,915"
"2026-05-16T11:10:55+02:00","24,925","24,924"
"2026-05-16T11:11:25+02:00","24,935","24,932"
"2026-05-16T11:11:55+02:00","24,947","24,944"
"2026-05-16T11:12:25+02:00","24,965","24,956"
"2026-05-16T11:12:55+02:00","24,973","24,976"
"2026-05-16T11:13:25+02:00","24,988","24,981"
"2026-05-16T11:13:55+02:00","24,994","24,990"
"2026-05-16T11:14:25+02:00","25,001","24,997"
"2026-05-16T11:14:55+02:00","24,980","25,000"
"2026-05-16T11:15:25+02:00","25,001","25,001"
"2026-05-16T11:15:55+02:00","25,014","25,005"
"2026-05-16T11:16:25+02:00","25,012","25,010"
"2026-05-16T11:16:55+02:00","25,015","25,010"
"2026-05-16T11:17:25+02:00","25,013","25,012"
"2026-05-16T11:17:55+02:00","25,013","25,014"
"2026-05-16T11:18:25+02:00","25,001","25,007"
"2026-05-16T11:18:55+02:00","25,013","25,016"
"2026-05-16T11:19:25+02:00","25,010","25,013"
"2026-05-16T11:19:55+02:00","25,009","25,015"
"2026-05-16T11:20:25+02:00","25,002","25,006"
"2026-05-16T11:20:55+02:00","25,004","25,003"
"2026-05-16T11:21:25+02:00","24,999","25,006"
"2026-05-16T11:21:55+02:00","25,004","25,001"
"2026-05-16T11:22:25+02:00","24,994","24,994"
"2026-05-16T11:22:55+02:00","24,983","24,994"
"2026-05-16T11:23:25+02:00","24,976","24,982"
"2026-05-16T11:23:55+02:00","24,976","24,981"
"2026-05-16T11:24:25+02:00","24,973","24,984"
"2026-05-16T11:24:55+02:00","24,963","24,970"
"2026-05-16T11:25:25+02:00","24,972","24,965"
"2026-05-16T11:25:55+02:00","24,957","24,957"
"2026-05-16T11:26:25+02:00","24,959","24,962"
"2026-05-16T11:26:55+02:00","24,971","24,956"
"2026-05-16T11:27:25+02:00","24,957","24,959"
"2026-05-16T11:27:55+02:00","24,937","24,941"
"2026-05-16T11:28:25+02:00","24,944","24,938"
"2026-05-16T11:28:55+02:00","24,940","24,945"
"2026-05-16T11:29:25+02:00","24,946","24,942"
"2026-05-16T11:29:55+02:00","24,940","24,940"
"2026-05-16T11:30:25+02:00","24,940","24,930"
"2026-05-16T11:30:55+02:00","24,919","24,938"
"2026-05-16T11:31:25+02:00","24,933","24,927"
"2026-05-16T11:31:55+02:00","24,916","24,918"
"2026-05-16T11:32:25+02:00","24,910","24,906"
"2026-05-16T11:32:55+02:00","24,906","24,898"
"2026-05-16T11:33:25+02:00","24,887","24,886"
"2026-05-16T11:33:55+02:00","24,874","24,876"
"2026-05-16T11:34:25+02:00","24,877","24,871"
"2026-05-16T11:34:55+02:00","24,861","24,865"
"2026-05-16T11:35:25+02:00","24,863","24,863"
"2026-05-16T11:35:55+02:00","24,863","24,862"
"2026-05-16T11:36:25+02:00","24,862","24,854"
"2026-05-16T11:36:55+02:00","24,855","24,858"
"2026-05-16T11:37:25+02:00","24,856","24,849"
"2026-05-16T11:37:55+02:00","24,854","24,855"
"2026-05-16T11:38:25+02:00","24,859","24,856"
"2026-05-16T11:38:55+02:00","24,870","24,858"
"2026-05-16T11:39:25+02:00","24,865","24,869"
"2026-05-16T11:39:55+02:00","24,878","24,875"
"2026-05-16T11:40:25+02:00","24,883","24,885"
"2026-05-16T11:40:55+02:00","24,891","24,888"
"2026-05-16T11:41:25+02:00","24,903","24,893"
"2026-05-16T11:41:55+02:00","24,904","24,896"
"2026-05-16T11:42:25+02:00","24,899","24,902"
"2026-05-16T11:42:55+02:00","24,916","24,911"
"2026-05-16T11:43:25+02:00","24,935","24,931"
"2026-05-16T11:43:55+02:00","24,949","24,939"
"2026-05-16T11:44:25+02:00","24,962","24,956"
"2026-05-16T11:44:55+02:00","24,971","24,970"
"2026-05-16T11:45:25+02:00","24,996","24,988"
"2026-05-16T11:45:55+02:00","24,996","24,991"
"2026-05-16T11:46:25+02:00","25,006","25,000"
"2026-05-16T11:46:55+02:00","25,011","25,007"
"2026-05-16T11:47:25+02:00","25,016","25,016"
"2026-05-16T11:47:55+02:00","25,020","25,020"
"2026-05-16T11:48:25+02:00","25,031","25,033"
"2026-05-16T11:48:55+02:00","25,041","25,040"
"2026-05-16T11:49:25+02:00","25,056","25,052"
"2026-05-16T11:49:55+02:00","25,057","25,060"
"2026-05-16T11:50:25+02:00","25,074","25,067"
"2026-05-16T11:50:55+02:00","25,093","25,083"
"2026-05-16T11:51:25+02:00","25,076","25,085"
"2026-05-16T11:51:55+02:00","25,098","25,092"
"2026-05-16T11:52:25+02:00","25,103","25,101"
"2026-05-16T11:52:55+02:00","25,100","25,096"
"2026-05-16T11:53:25+02:00","25,113","25,103"
"2026-05-16T11:53:55+02:00","25,092","25,096"
"2026-05-16T11:54:25+02:00","25,095","25,094"
"2026-05-16T11:54:55+02:00","25,094","25,094"
"2026-05-16T11:55:25+02:00","25,101","25,096"
"2026-05-16T11:55:55+02:00","25,090","25,100"
"2026-05-16T11:56:25+02:00","25,086","25,092"
"2026-05-16T11:56:55+02:00","25,090","25,099"
"2026-05-16T11:57:25+02:00","25,090","25,098"
"2026-05-16T11:57:55+02:00","25,093","25,100"
"2026-05-16T11:58:25+02:00","25,106","25,101"
"2026-05-16T11:58:55+02:00","25,100","25,100"
"2026-05-16T11:59:25+02:00","25,090","25,095"
"2026-05-16T11:59:55+02:00","25,076","25,081"
"2026-05-16T12:00:25+02:00","25,065","25,063"
"2026-05-16T12:00:55+02:00","25,055","25,059"
"2026-05-16T12:01:25+02:00","25,058","25,055"
"2026-05-16T12:01:55+02:00","25,065","25,058"
"2026-05-16T12:02:25+02:00","25,062","25,057"
"2026-05-16T12:02:55+02:00","25,045","25,045"
"2026-05-16T12:03:25+02:00","25,035","25,042"
"2026-05-16T12:03:55+02:00","25,048","25,039"
"2026-05-16T12:04:25+02:00","25,032","25,037"
"2026-05-16T12:04:55+02:00","25,048","25,037"
"2026-05-16T12:05:25+02:00","25,036","25,040"
"2026-05-16T12:05:55+02:00","25,026","25,035"
"2026-05-16T12:06:25+02:00","25,021","25,014"
"2026-05-16T12:06:55+02:00","25,002","25,010"
"2026-05-16T12:07:25+02:00","25,002","25,007"
"2026-05-16T12:07:55+02:00","25,013","25,017"
"2026-05-16T12:08:25+02:00","25,015","25,005"
"2026-05-16T12:08:55+02:00","24,996","25,000"
"2026-05-16T12:09:25+02:00","24,999","24,996"
"2026-05-16T12:09:55+02:00","24,995","24,997"
"2026-05-16T12:10:25+02:00","24,994","24,996"
"2026-05-16T12:10:55+02:00","25,002","24,996"
"2026-05-16T12:11:25+02:00","25,003","24,996"
"2026-05-16T12:11:55+02:00","25,015","25,011"
"2026-05-16T12:12:25+02:00","25,003","25,010"
"2026-05-16T12:12:55+02:00","25,006","25,012"
"2026-05-16T12:13:25+02:00","25,005","25,016"
"2026-05-16T12:13:55+02:00","25,024","25,022"
"2026-05-16T12:14:25+02:00","25,026","25,025"
"2026-05-16T12:14:55+02:00","25,039","25,040"
"2026-05-16T12:15:25+02:00","25,031","25,038"
"2026-05-16T12:15:55+02:00","25,067","25,045"
"2026-05-16T12:16:25+02:00","25,043","25,052"
"2026-05-16T12:16:55+02:00","25,057","25,063"
"2026-05-16T12:17:25+02:00","25,075","25,062"
"2026-05-16T12:17:55+02:00","25,089","25,079"
"2026-05-16T12:18:25+02:00","25,098","25,087"
"2026-05-16T12:18:55+02:00","25,101","25,095"
"2026-05-16T12:19:25+02:00","25,114","25,109"
"2026-05-16T12:19:55+02:00","25,134","25,119"
"2026-05-16T12:20:25+02:00","25,116","25,125"
"2026-05-16T12:20:55+02:00","25,130","25,130"
"2026-05-16T12:21:25+02:00","25,132","25,134"
"2026-05-16T12:21:55+02:00","25,149","25,137"
"2026-05-16T12:22:25+02:00","25,168","25,155"
"2026-05-16T12:22:55+02:00","25,184","25,174"
"2026-05-16T12:23:25+02:00","25,189","25,175"
"2026-05-16T12:23:55+02:00","25,176","25,181"
"2026-05-16T12:24:25+02:00","25,189","25,185"
"2026-05-16T12:24:55+02:00","25,193","25,193"
"2026-05-16T12:25:25+02:00","25,200","25,195"
"2026-05-16T12:25:55+02:00","25,219","25,207"
"2026-05-16T12:26:25+02:00","25,207","25,215"
"2026-05-16T12:26:55+02:00","25,223","25,211"
"2026-05-16T12:27:25+02:00","25,218","25,232"
"2026-05-16T12:27:55+02:00","25,249","25,240"
"2026-05-16T12:28:25+02:00","25,256","25,254"
"2026-05-16T12:28:55+02:00","25,263","25,261"
"2026-05-16T12:29:25+02:00","25,285","25,280"
"2026-05-16T12:29:55+02:00","25,288","25,281"
"2026-05-16T12:30:25+02:00","25,288","25,289"
"2026-05-16T12:30:55+02:00","25,294","25,295"
"2026-05-16T12:31:25+02:00","25,282","25,292"
"2026-05-16T12:31:55+02:00","25,290","25,287"
"2026-05-16T12:32:25+02:00","25,290","25,289"
"2026-05-16T12:32:55+02:00","25,297","25,290"
"2026-05-16T12:33:25+02:00","25,287","25,292"
"2026-05-16T12:33:55+02:00","25,293","25,292"
"2026-05-16T12:34:25+02:00","25,297","25,293"
"2026-05-16T12:34:55+02:00","25,280","25,291"
"2026-05-16T12:35:25+02:00","25,276","25,290"
"2026-05-16T12:35:55+02:00","25,287","25,284"
"2026-05-16T12:36:25+02:00","25,299","25,287"
"2026-05-16T12:36:55+02:00","25,286","25,284"
"2026-05-16T12:37:25+02:00","25,278","25,276"
"2026-05-16T12:37:55+02:00","25,270","25,276"
"2026-05-16T12:38:25+02:00","25,271","25,262"
"2026-05-16T12:38:55+02:00","25,262","25,271"
"2026-05-16T12:39:25+02:00","25,259","25,263"
"2026-05-16T12:39:55+02:00","25,257","25,262"
"2026-05-16T12:40:25+02:00","25,245","25,253"
"2026-05-16T12:40:55+02:00","25,251","25,253"
"2026-05-16T12:41:25+02:00","25,249","25,243"
"2026-05-16T12:41:55+02:00","25,228","25,242"
"2026-05-16T12:42:25+02:00","25,238","25,234"
"2026-05-16T12:42:55+02:00","25,240","25,243"
"2026-05-16T12:43:25+02:00","25,235","25,239"
"2026-05-16T12:43:55+02:00","25,229","25,232"
"2026-05-16T12:44:25+02:00","25,228","25,231"
"2026-05-16T12:44:55+02:00","25,230","25,226"
"2026-05-16T12:45:25+02:00","25,217","25,227"
"2026-05-16T12:45:55+02:00","25,217","25,224"
"2026-05-16T12:46:25+02:00","25,232","25,228"
"2026-05-16T12:46:55+02:00","25,226","25,228"
"2026-05-16T12:47:25+02:00","25,223","25,225"
"2026-05-16T12:47:55+02:00","25,218","25,223"
"2026-05-16T12:48:25+02:00","25,221","25,221"
"2026-05-16T12:48:55+02:00","25,225","25,220"
"2026-05-16T12:49:25+02:00","25,215","25,218"
"2026-05-16T12:49:55+02:00","25,208","25,214"
"2026-05-16T12:50:25+02:00","25,212","25,214"
"2026-05-16T12:50:55+02:00","25,227","25,216"
"2026-05-16T12:51:25+02:00","25,222","25,223"
"2026-05-16T12:51:55+02:00","25,209","25,213"
"2026-05-16T12:52:25+02:00","25,209","25,210"
"2026-05-16T12:52:55+02:00","25,212","25,208"
"2026-05-16T12:53:25+02:00","25,235","25,218"
"2026-05-16T12:53:55+02:00","25,226","25,224"
"2026-05-16T12:54:25+02:00","25,242","25,229"
"2026-05-16T12:54:55+02:00","25,233","25,241"
"2026-05-16T12:55:25+02:00","25,245","25,243"
"2026-05-16T12:55:55+02:00","25,244","25,245"
"2026-05-16T12:56:25+02:00","25,267","25,251"
"2026-05-16T12:56:55+02:00","25,268","25,262"
"2026-05-16T12:57:25+02:00","25,285","25,273"
"2026-05-16T12:57:55+02:00","25,277","25,277"
"2026-05-16T12:58:25+02:00","25,276","25,296"
"2026-05-16T12:58:55+02:00","25,298","25,293"
"2026-05-16T12:59:25+02:00","25,311","25,300"
"2026-05-16T12:59:55+02:00","25,319","25,317"
"2026-05-16T13:00:25+02:00","25,315","25,325"
"2026-05-16T13:00:55+02:00","25,329","25,325"
"2026-05-16T13:01:25+02:00","25,317","25,323"
"2026-05-16T13:01:55+02:00","25,322","25,328"
"2026-05-16T13:02:25+02:00","25,330","25,338"
"2026-05-16T13:02:55+02:00","25,345","25,342"
"2026-05-16T13:03:25+02:00","25,352","25,344"
"2026-05-16T13:03:55+02:00","25,354","25,349"
"2026-05-16T13:04:25+02:00","25,356","25,353"
"2026-05-16T13:04:55+02:00","25,370","25,369"
"2026-05-16T13:05:25+02:00","25,369","25,371"
"2026-05-16T13:05:55+02:00","25,391","25,377"
"2026-05-16T13:06:25+02:00","25,395","25,395"
"2026-05-16T13:06:55+02:00","25,372","25,382"
"2026-05-16T13:07:25+02:00","25,379","25,380"
"2026-05-16T13:07:55+02:00","25,379","25,377"
"2026-05-16T13:08:25+02:00","25,395","25,386"
"2026-05-16T13:08:55+02:00","25,388","25,387"
"2026-05-16T13:09:25+02:00","25,380","25,385"
"2026-05-16T13:09:55+02:00","25,376","25,383"
"2026-05-16T13:10:25+02:00","25,369","25,377"
"2026-05-16T13:10:55+02:00","25,359","25,371"
"2026-05-16T13:11:25+02:00","25,363","25,361"
"2026-05-16T13:11:55+02:00","25,348","25,350"
"2026-05-16T13:12:25+02:00","25,336","25,345"
"2026-05-16T13:12:55+02:00","25,343","25,343"
"2026-05-16T13:13:25+02:00","25,349","25,345"
"2026-05-16T13:13:55+02:00","25,334","25,341"
"2026-05-16T13:14:25+02:00","25,343","25,342"
"2026-05-16T13:14:55+02:00","25,338","25,332"
"2026-05-16T13:15:25+02:00","25,340","25,339"
"2026-05-16T13:15:55+02:00","25,314","25,336"
"2026-05-16T13:16:25+02:00","25,324","25,324"
"2026-05-16T13:16:55+02:00","25,308","25,319"
"2026-05-16T13:17:25+02:00","25,306","25,309"
"2026-05-16T13:17:55+02:00","25,306","25,302"
"2026-05-16T13:18:25+02:00","25,289","25,298"
"2026-05-16T13:18:55+02:00","25,286","25,295"
"2026-05-16T13:19:25+02:00","25,276","25,291"
"2026-05-16T13:19:55+02:00","25,289","25,291"
"2026-05-16T13:20:25+02:00","25,299","25,287"
"2026-05-16T13:20:55+02:00","25,286","25,288"
"2026-05-16T13:21:25+02:00","25,276","25,280"
"2026-05-16T13:21:55+02:00","25,294","25,281"
"2026-05-16T13:22:25+02:00","25,289","25,283"
"2026-05-16T13:22:55+02:00","25,274","25,279"
"2026-05-16T13:23:25+02:00","25,253","25,265"
"2026-05-16T13:23:55+02:00","25,269","25,260"
"2026-05-16T13:24:25+02:00","25,250","25,250"
"2026-05-16T13:24:55+02:00","25,241","25,242"
"2026-05-16T13:25:25+02:00","25,236","25,236"
"2026-05-16T13:25:55+02:00","25,227","25,227"
"2026-05-16T13:26:25+02:00","25,244","25,241"
"2026-05-16T13:26:55+02:00","25,228","25,231"
"2026-05-16T13:27:25+02:00","25,231","25,225"
"2026-05-16T13:27:55+02:00","25,228","25,231"
"2026-05-16T13:28:25+02:00","25,239","25,238"
"2026-05-16T13:28:55+02:00","25,222","25,229"
"2026-05-16T13:29:25+02:00","25,237","25,227"
"2026-05-16T13:29:55+02:00","25,223","25,229"
"2026-05-16T13:30:25+02:00","25,244","25,232"
"2026-05-16T13:30:55+02:00","25,241","25,236"
"2026-05-16T13:31:25+02:00","25,233","25,238"
"2026-05-16T13:31:55+02:00","25,237","25,243"
"2026-05-16T13:32:25+02:00","25,244","25,238"
"2026-05-16T13:32:55+02:00","25,244","25,250"
"2026-05-16T13:33:25+02:00","25,232","25,240"
"2026-05-16T13:33:55+02:00","25,240","25,235"
"2026-05-16T13:34:25+02:00","25,238","25,239"
"2026-05-16T13:34:55+02:00","25,240","25,242"
"2026-05-16T13:35:25+02:00","25,247","25,248"
"2026-05-16T13:35:55+02:00","25,252","25,253"
"2026-05-16T13:36:25+02:00","25,261","25,256"
"2026-05-16T13:36:55+02:00","25,258","25,264"
"2026-05-16T13:37:25+02:00","25,271","25,262"
"2026-05-16T13:37:55+02:00","25,256","25,274"
"2026-05-16T13:38:25+02:00","25,276","25,272"
"2026-05-16T13:38:55+02:00","25,289","25,289"
"2026-05-16T13:39:25+02:00","25,295","25,292"
"2026-05-16T13:39:55+02:00","25,293","25,301"
"2026-05-16T13:40:25+02:00","25,321","25,308"
"2026-05-16T13:40:55+02:00","25,308","25,313"
"2026-05-16T13:41:25+02:00","25,322","25,319"
"2026-05-16T13:41:55+02:00","25,325","25,328"
"2026-05-16T13:42:25+02:00","25,338","25,335"
"2026-05-16T13:42:55+02:00","25,332","25,341"
"2026-05-16T13:43:25+02:00","25,352","25,352"
"2026-05-16T13:43:55+02:00","25,348","25,354"
"2026-05-16T13:44:25+02:00","25,363","25,356"
"2026-05-16T13:44:55+02:00","25,375","25,367"
"2026-05-16T13:45:25+02:00","25,382","25,380"
"2026-05-16T13:45:55+02:00","25,374","25,384"
"2026-05-16T13:46:25+02:00","25,381","25,384"
"2026-05-16T13:46:55+02:00","25,402","25,385"
"2026-05-16T13:47:25+02:00","25,387","25,385"
"2026-05-16T13:47:55+02:00","25,385","25,381"
"2026-05-16T13:48:25+02:00","25,379","25,384"
"2026-05-16T13:48:55+02:00","25,379","25,378"
"2026-05-16T13:49:25+02:00","25,380","25,381"
"2026-05-16T13:49:55+02:00","25,379","25,377"
"2026-05-16T13:50:25+02:00","25,371","25,374"
"2026-05-16T13:50:55+02:00","25,360","25,365"
"2026-05-16T13:51:25+02:00","25,357","25,363"
"2026-05-16T13:51:55+02:00","25,369","25,358"
"2026-05-16T13:52:25+02:00","25,353","25,361"
"2026-05-16T13:52:55+02:00","25,363","25,351"
"2026-05-16T13:53:25+02:00","25,346","25,348"
"2026-05-16T13:53:55+02:00","25,339","25,342"
"2026-05-16T13:54:25+02:00","25,341","25,335"
"2026-05-16T13:54:55+02:00","25,330","25,330"
"2026-05-16T13:55:25+02:00","25,318","25,316"
"2026-05-16T13:55:55+02:00","25,304","25,322"
"2026-05-16T13:56:25+02:00","25,299","25,309"
"2026-05-16T13:56:55+02:00","25,300","25,299"
"2026-05-16T13:57:25+02:00","25,289","25,298"
"2026-05-16T13:57:55+02:00","25,286","25,285"
"2026-05-16T13:58:25+02:00","25,277","25,280"
"2026-05-16T13:58:55+02:00","25,278","25,278"
"2026-05-16T13:59:25+02:00","25,286","25,281"
"2026-05-16T13:59:55+02:00","25,271","25,274"
"2026-05-16T14:00:25+02:00","25,284","25,271"
"2026-05-16T14:00:55+02:00","25,264","25,269"
"2026-05-16T14:01:25+02:00","25,251","25,261"
"2026-05-16T14:01:55+02:00","25,248","25,255"
"2026-05-16T14:02:25+02:00","25,258","25,248"
"2026-05-16T14:02:55+02:00","25,260","25,254"
"2026-05-16T14:03:25+02:00","25,251","25,247"
"2026-05-16T14:03:55+02:00","25,232","25,239"
"2026-05-16T14:04:25+02:00","25,235","25,240"
"2026-05-16T14:04:55+02:00","25,210","25,232"
"2026-05-16T14:05:25+02:00","25,222","25,223"
"2026-05-16T14:05:55+02:00","25,206","25,211"
"2026-05-16T14:06:25+02:00","25,205","25,210"
"2026-05-16T14:06:55+02:00","25,209","25,206"
"2026-05-16T14:07:25+02:00","25,212","25,205"
"2026-05-16T14:07:55+02:00","25,193","25,200"
"2026-05-16T14:08:25+02:00","25,197","25,200"
"2026-05-16T14:08:55+02:00","25,207","25,207"
"2026-05-16T14:09:25+02:00","25,201","25,202"
"2026-05-16T14:09:55+02:00","25,204","25,202"
"2026-05-16T14:10:25+02:00","25,207","25,206"
"2026-05-16T14:10:55+02:00","25,206","25,206"
"2026-05-16T14:11:25+02:00","25,213","25,206"
"2026-05-16T14:11:55+02:00","25,221","25,222"
"2026-05-16T14:12:25+02:00","25,233","25,226"
"2026-05-16T14:12:55+02:00","25,223","25,229"
"2026-05-16T14:13:25+02:00","25,251","25,242"
"2026-05-16T14:13:55+02:00","25,248","25,252"
"2026-05-16T14:14:25+02:00","25,258","25,256"
"2026-05-16T14:14:55+02:00","25,257","25,259"
"2026-05-16T14:15:25+02:00","25,262","25,264"
"2026-05-16T14:15:55+02:00","25,269","25,268"
"2026-05-16T14:16:25+02:00","25,256","25,263"
"2026-05-16T14:16:55+02:00","25,289","25,275"
"2026-05-16T14:17:25+02:00","25,302","25,295"
"2026-05-16T14:17:55+02:00","25,318","25,305"
"2026-05-16T14:18:25+02:00","25,314","25,314"
"2026-05-16T14:18:55+02:00","25,324","25,324"
"2026-05-16T14:19:25+02:00","25,335","25,328"
"2026-05-16T14:19:55+02:00","25,334","25,335"
"2026-05-16T14:20:25+02:00","25,359","25,341"
"2026-05-16T14:20:55+02:00","25,339","25,344"
"2026-05-16T14:21:25+02:00","25,358","25,352"
"2026-05-16T14:21:55+02:00","25,365","25,359"
"2026-05-16T14:22:25+02:00","25,372","25,364"
"2026-05-16T14:22:55+02:00","25,374","25,379"
"2026-05-16T14:23:25+02:00","25,387","25,376"
"2026-05-16T14:23:55+02:00","25,360","25,377"
"2026-05-16T14:24:25+02:00","25,375","25,371"
"2026-05-16T14:24:55+02:00","25,366","25,369"
"2026-05-16T14:25:25+02:00","25,375","25,376"
"2026-05-16T14:25:55+02:00","25,364","25,364"
"2026-05-16T14:26:25+02:00","25,361","25,359"
"2026-05-16T14:26:55+02:00","25,340","25,354"
"2026-05-16T14:27:25+02:00","25,351","25,351"
"2026-05-16T14:27:55+02:00","25,345","25,346"
"2026-05-16T14:28:25+02:00","25,342","25,350"
"2026-05-16T14:28:55+02:00","25,347","25,349"
"2026-05-16T14:29:25+02:00","25,335","25,349"
"2026-05-16T14:29:55+02:00","25,337","25,341"
"2026-05-16T14:30:25+02:00","25,343","25,340"
"2026-05-16T14:30:55+02:00","25,349","25,336"
"2026-05-16T14:31:25+02:00","25,340","25,340"
"2026-05-16T14:31:55+02:00","25,328","25,337"
"2026-05-16T14:32:25+02:00","25,319","25,336"
"2026-05-16T14:32:55+02:00","25,323","25,323"
"2026-05-16T14:33:25+02:00","25,324","25,319"
"2026-05-16T14:33:55+02:00","25,313","25,320"
"2026-05-16T14:34:25+02:00","25,299","25,308"
"2026-05-16T14:34:55+02:00","25,296","25,299"
"2026-05-16T14:35:25+02:00","25,286","25,290"
"2026-05-16T14:35:55+02:00","25,288","25,284"
"2026-05-16T14:36:25+02:00","25,283","25,285"
"2026-05-16T14:36:55+02:00","25,273","25,277"
"2026-05-16T14:37:25+02:00","25,269","25,269"
"2026-05-16T14:37:55+02:00","25,258","25,256"
"2026-05-16T14:38:25+02:00","25,254","25,251"
"2026-05-16T14:38:55+02:00","25,251","25,257"
"2026-05-16T14:39:25+02:00","25,227","25,243"
"2026-05-16T14:39:55+02:00","25,233","25,236"
"2026-05-16T14:40:25+02:00","25,235","25,230"
"2026-05-16T14:40:55+02:00","25,224","25,232"
"2026-05-16T14:41:25+02:00","25,221","25,225"
"2026-05-16T14:41:55+02:00","25,219","25,218"
